currentTeamId,birthYear,role,wyId,shortName,currentNationalTeamId
1611,1989,DEF,7922,C. Smalling,-1
13887,1990,MID,25537,G. Krychowiak,-1
1609,1992,DEF,20612,S. Mustafi,-1
1638,1992,MID,104745,J. Skal\u00e1k,11555
1646,1992,MID,9623,R. Brady,8274
1611,1995,FWD,134513,A. Martial,-1
7848,1984,MID,14728,B. Schweinsteiger,-1
1666,1985,DEF,21351,D. Pudil,11555
1614,1989,DEF,77544,N. Taylor,-1
1647,1987,MID,61963,J. Ledley,-1
1628,1993,MID,8421,J. Williams,-1
6411,1995,FWD,134911,S. Tarashaj,-1
9135,1985,FWD,20628,G. Pell\u00e8,-1
1710,1986,MID,8658,S. Quinn,-1
685,1989,FWD,105380,R. Zozulya,-1
11611,1993,DEF,76201,\u00c1. Lang,10451
15417,1985,FWD,25575,A. Gignac,-1
14517,1985,DEF,105518,A. Fedetskiy,-1
2448,1991,FWD,65124,L. Hinterseer,-1
11042,1994,MID,74943,L. Kleinheisler,10451
6713,1981,GKP,97,A. Isaksson,-1
4539,1985,MID,33091,E. Zengin,-1
13272,1983,DEF,32582,T. Sivok,-1
8,1989,FWD,101607,T. Necid,-1
11255,1985,MID,82520,D. Kol\u00e1\u0159,-1
16941,1986,MID,101690,B. Dzsudzs\u00e1k,10451
11242,1989,MID,32539,M. Stoch,14496
10693,1985,DEF,15245,G. Schildenfeld,-1
10186,1988,MID,3725,\u00c1. Pint\u00e9r,-1
7853,1988,MID,50072,S. Gashi,-1
11666,1985,MID,83591,A. Prepeli\u021b\u0103,-1
3173,1982,DEF,105332,D. Srna,-1
11255,1984,DEF,15094,R. Hubn\u00edk,-1
12444,1982,DEF,92334,A. Agolli,-1
13530,1985,MID,99462,T. Jod\u0142owiec,-1
13505,1987,DEF,99438,M. Pazdan,-1
11255,1983,GKP,78488,M. Koz\u00e1\u010dik,14496
6713,1988,DEF,51343,E. Johansson,-1
14368,1983,MID,104867,V. Pe\u010dovsk\u00fd,-1
11241,1989,MID,83590,A. Chipciu,11944
11255,1983,DEF,82510,D. Limbersk\u00fd,-1
11565,1984,MID,83824,M. Pintilii,-1
13656,1987,MID,99446,K. M\u0105czy\u0144ski,-1
12510,1987,DEF,105595,E. Khacheridi,-1
14503,1990,MID,105606,D. Garmash,-1
6709,1992,MID,51398,O. Lewicki,-1
14504,1996,MID,241566,V. Kovalenko,14628
8061,1988,MID,54375,B. Do\u010dkal,11555
14454,1982,FWD,32803,S. \u0160est\u00e1k,-1
9417,1989,DEF,83972,A. M\u0103\u021bel,-1
1637,1988,MID,84017,A. Popa,-1
10260,1983,DEF,37724,R. Juh\u00e1sz,-1
10193,1986,FWD,102382,T. Priskin,-1
14376,1985,DEF,101813,K. Sal\u00e1ta,-1
10260,1990,DEF,75131,A. Fiola,-1
13520,1991,MID,99634,F. Starzy\u0144ski,-1
7848,1987,FWD,74958,N. Nikoli\u0107,-1
10193,1976,GKP,15206,G. Kir\u00e1ly,-1
3804,1985,DEF,38075,L. Ciman,-1
5280,1987,FWD,65064,R. Okotie,-1
-1,1987,MID,56183,E. Bjarnason,-1
1617,1986,MID,8989,J. Ward,10962
7849,1989,FWD,354,K. N\u00e9meth,-1
9416,1994,DEF,84367,S. Filip,-1
